Checkpoint,arrive,ascend,chase,climb,crawl,creep,cross,cycle,dash,depart,descend,drift,flee,float,fly,gallop,glide,go,hasten,hike,hurry,inch,journey,limp,lurch,march,meander,paddle,plunge,race,ride,row,run,rush,sail,scramble,skate,speed,stagger,stumble,swim,taxi,travel,tumble,walk,wander
362000,0.8974358974358975,0.925,0.375,0.9642857142857143,1.0,1.0,0.2786885245901639,1.0,0.8888888888888888,1.0,0.9253731343283582,0.9464285714285714,1.0,0.8181818181818182,0.9444444444444444,1.0,0.6666666666666666,1.0,0.1111111111111111,0.875,0.5952380952380952,0.0,0.9523809523809523,1.0,1.0,0.9178082191780822,1.0,1.0,0.16666666666666666,0.7714285714285715,0.8958333333333334,0.9285714285714286,0.972972972972973,0.898989898989899,0.9534883720930233,0.42857142857142855,0.75,1.0,1.0,1.0,0.9574468085106383,1.0,0.9891304347826086,0.2857142857142857,1.0,1.0
363000,0.8717948717948718,0.925,0.25,0.9821428571428571,1.0,1.0,0.2786885245901639,1.0,0.8888888888888888,1.0,0.9850746268656716,0.9464285714285714,1.0,0.8181818181818182,0.9555555555555556,1.0,1.0,1.0,0.1111111111111111,1.0,0.2857142857142857,1.0,0.9523809523809523,1.0,1.0,0.9452054794520548,1.0,1.0,0.3333333333333333,0.8571428571428571,0.8958333333333334,0.9285714285714286,0.972972972972973,0.898989898989899,0.9651162790697675,0.7142857142857143,1.0,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.2857142857142857,1.0,1.0
364000,0.8974358974358975,0.925,0.0,0.9642857142857143,1.0,1.0,0.29508196721311475,1.0,0.7777777777777778,1.0,0.9253731343283582,0.9464285714285714,1.0,0.7727272727272727,0.9444444444444444,1.0,1.0,1.0,0.1111111111111111,0.75,0.40476190476190477,0.5,0.9523809523809523,1.0,1.0,0.8904109589041096,1.0,1.0,0.0,0.7142857142857143,0.7916666666666666,0.9285714285714286,0.972972972972973,0.8888888888888888,0.9534883720930233,0.5714285714285714,0.5,1.0,0.8,1.0,0.9787234042553191,1.0,0.9891304347826086,0.2857142857142857,1.0,1.0
365000,0.8717948717948718,0.925,0.75,0.9821428571428571,1.0,1.0,0.5737704918032787,1.0,0.8888888888888888,1.0,1.0,0.9464285714285714,1.0,0.8636363636363636,0.9444444444444444,1.0,1.0,1.0,0.1111111111111111,1.0,0.38095238095238093,1.0,0.9523809523809523,1.0,1.0,0.9178082191780822,1.0,1.0,0.0,0.7428571428571429,0.8333333333333334,0.8571428571428571,0.972972972972973,0.8888888888888888,0.9651162790697675,0.8571428571428571,0.5,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.7142857142857143,1.0,1.0
366000,0.8461538461538461,0.925,0.125,0.9464285714285714,1.0,0.8,0.2786885245901639,1.0,0.7777777777777778,1.0,0.8955223880597015,0.9464285714285714,1.0,0.7727272727272727,0.9555555555555556,0.6666666666666666,1.0,1.0,0.1111111111111111,0.875,0.35714285714285715,0.5,0.9523809523809523,1.0,1.0,0.863013698630137,0.875,1.0,0.0,0.7428571428571429,0.8125,0.7857142857142857,0.9459459459459459,0.8888888888888888,0.9418604651162791,0.7142857142857143,0.5,1.0,1.0,1.0,0.9574468085106383,1.0,0.9891304347826086,0.2857142857142857,1.0,1.0
367000,0.8717948717948718,0.925,0.0,0.9642857142857143,1.0,0.8,0.2786885245901639,1.0,0.7777777777777778,1.0,0.9402985074626866,0.9464285714285714,1.0,0.7727272727272727,0.9444444444444444,1.0,1.0,1.0,0.1111111111111111,1.0,0.35714285714285715,0.0,0.9523809523809523,1.0,1.0,0.8904109589041096,0.875,1.0,0.0,0.7428571428571429,0.75,0.9285714285714286,0.972972972972973,0.8888888888888888,0.9418604651162791,0.7142857142857143,0.5,1.0,1.0,1.0,0.9574468085106383,1.0,0.9891304347826086,0.2857142857142857,0.9883720930232558,1.0
368000,0.8461538461538461,0.9,0.0,0.9642857142857143,0.9333333333333333,0.8,0.26229508196721313,1.0,0.7777777777777778,1.0,0.9253731343283582,0.9464285714285714,1.0,0.7727272727272727,0.9222222222222223,0.6666666666666666,1.0,1.0,0.0,0.75,0.23809523809523808,0.0,0.9523809523809523,0.7777777777777778,1.0,0.8356164383561644,0.875,1.0,0.0,0.6857142857142857,0.7083333333333334,0.9285714285714286,0.9594594594594594,0.8484848484848485,0.9186046511627907,0.42857142857142855,0.5,1.0,0.8,1.0,0.8723404255319149,1.0,0.9891304347826086,0.42857142857142855,0.9883720930232558,1.0
369000,0.8461538461538461,0.85,0.0,0.9285714285714286,0.9333333333333333,0.8,0.22950819672131148,1.0,0.7777777777777778,1.0,0.8955223880597015,0.9464285714285714,1.0,0.8181818181818182,0.9333333333333333,1.0,1.0,1.0,0.1111111111111111,0.75,0.30952380952380953,0.0,0.9523809523809523,0.8888888888888888,1.0,0.8767123287671232,0.75,1.0,0.0,0.7714285714285715,0.7916666666666666,0.9285714285714286,0.972972972972973,0.898989898989899,0.9418604651162791,0.7142857142857143,0.5,1.0,1.0,1.0,0.9148936170212766,1.0,0.9891304347826086,0.5714285714285714,1.0,1.0
370000,0.8974358974358975,0.925,0.125,0.9821428571428571,1.0,1.0,0.4918032786885246,1.0,0.8888888888888888,1.0,0.9701492537313433,0.9642857142857143,1.0,0.8181818181818182,0.9555555555555556,0.6666666666666666,1.0,1.0,0.1111111111111111,0.75,0.30952380952380953,0.5,1.0,0.8888888888888888,1.0,0.8904109589041096,0.875,1.0,0.0,0.7142857142857143,0.875,0.9285714285714286,0.972972972972973,0.9191919191919192,0.9651162790697675,0.5714285714285714,0.5,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.5714285714285714,1.0,1.0
371000,0.8717948717948718,0.925,0.125,0.9642857142857143,0.9333333333333333,1.0,0.4098360655737705,1.0,0.7777777777777778,1.0,0.9104477611940298,0.9642857142857143,1.0,0.8181818181818182,0.9777777777777777,1.0,1.0,1.0,0.0,1.0,0.35714285714285715,0.0,0.9523809523809523,1.0,1.0,0.9041095890410958,0.75,1.0,0.0,0.7428571428571429,0.875,0.9285714285714286,0.972972972972973,0.9191919191919192,0.9534883720930233,0.7142857142857143,0.75,1.0,1.0,1.0,0.9574468085106383,1.0,0.9891304347826086,0.42857142857142855,1.0,1.0
372000,0.8461538461538461,0.925,0.125,0.9821428571428571,0.9333333333333333,0.8,0.2459016393442623,1.0,0.8888888888888888,1.0,0.8805970149253731,0.9464285714285714,1.0,0.7727272727272727,0.9555555555555556,1.0,1.0,1.0,0.0,0.875,0.40476190476190477,0.0,0.9523809523809523,1.0,1.0,0.863013698630137,0.875,1.0,0.0,0.7142857142857143,0.75,0.7857142857142857,0.972972972972973,0.8888888888888888,0.9534883720930233,0.5714285714285714,0.5,1.0,1.0,1.0,0.9361702127659575,1.0,0.9782608695652174,0.2857142857142857,1.0,1.0
373000,0.8717948717948718,0.925,0.25,0.9821428571428571,0.9333333333333333,1.0,0.22950819672131148,1.0,0.7777777777777778,1.0,0.8805970149253731,0.9464285714285714,1.0,0.7727272727272727,0.9555555555555556,0.6666666666666666,1.0,1.0,0.1111111111111111,0.75,0.38095238095238093,0.0,0.9523809523809523,1.0,1.0,0.8767123287671232,0.875,1.0,0.0,0.7714285714285715,0.7291666666666666,0.8571428571428571,0.972972972972973,0.898989898989899,0.9418604651162791,0.7142857142857143,0.5,1.0,1.0,1.0,0.9148936170212766,1.0,0.9891304347826086,0.2857142857142857,1.0,1.0
374000,0.8717948717948718,0.925,0.0,0.9821428571428571,1.0,1.0,0.5081967213114754,1.0,0.8888888888888888,1.0,0.9104477611940298,0.9464285714285714,1.0,0.7727272727272727,0.9555555555555556,1.0,1.0,1.0,0.1111111111111111,1.0,0.3333333333333333,0.0,0.9523809523809523,1.0,1.0,0.9041095890410958,0.875,1.0,0.0,0.7428571428571429,0.8541666666666666,0.9285714285714286,0.972972972972973,0.8888888888888888,0.9534883720930233,0.7142857142857143,0.5,1.0,1.0,1.0,0.9361702127659575,1.0,0.9782608695652174,0.7142857142857143,1.0,1.0
375000,0.8974358974358975,0.925,0.5,0.9821428571428571,1.0,1.0,0.45901639344262296,1.0,0.8888888888888888,1.0,0.9701492537313433,0.9464285714285714,1.0,0.8636363636363636,0.9666666666666667,1.0,1.0,1.0,0.1111111111111111,1.0,0.42857142857142855,0.5,0.9523809523809523,1.0,1.0,0.9178082191780822,1.0,1.0,0.16666666666666666,0.8285714285714286,0.875,0.9285714285714286,0.972972972972973,0.898989898989899,0.9534883720930233,0.7142857142857143,1.0,1.0,1.0,1.0,0.9574468085106383,1.0,0.9891304347826086,0.5714285714285714,1.0,1.0
376000,0.8974358974358975,0.925,0.125,0.9821428571428571,1.0,1.0,0.22950819672131148,1.0,0.8888888888888888,1.0,0.9850746268656716,0.9642857142857143,1.0,0.8181818181818182,0.9444444444444444,1.0,1.0,1.0,0.0,1.0,0.2857142857142857,0.5,1.0,1.0,1.0,0.9178082191780822,0.875,1.0,0.0,0.7428571428571429,0.8125,0.9285714285714286,0.972972972972973,0.8787878787878788,0.9534883720930233,0.5714285714285714,0.75,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.5714285714285714,1.0,1.0
377000,0.8974358974358975,0.925,0.0,0.9821428571428571,1.0,1.0,0.47540983606557374,1.0,0.7777777777777778,1.0,0.9253731343283582,0.9642857142857143,1.0,0.8636363636363636,0.9555555555555556,1.0,1.0,1.0,0.1111111111111111,1.0,0.5952380952380952,1.0,0.9523809523809523,1.0,1.0,0.9315068493150684,1.0,1.0,0.3333333333333333,0.8,0.8958333333333334,0.9285714285714286,0.972972972972973,0.8888888888888888,0.9534883720930233,0.7142857142857143,1.0,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.5714285714285714,1.0,1.0
378000,0.8717948717948718,0.925,0.0,0.9821428571428571,1.0,0.8,0.21311475409836064,1.0,0.7777777777777778,1.0,1.0,0.9642857142857143,1.0,0.7727272727272727,0.9666666666666667,1.0,1.0,1.0,0.0,0.875,0.2857142857142857,0.0,1.0,0.8888888888888888,1.0,0.9178082191780822,0.875,1.0,0.0,0.6857142857142857,0.8958333333333334,0.7857142857142857,0.972972972972973,0.8686868686868687,0.9418604651162791,0.5714285714285714,0.5,1.0,1.0,1.0,0.9361702127659575,1.0,0.9891304347826086,0.42857142857142855,1.0,1.0
379000,0.8974358974358975,0.925,0.125,0.9821428571428571,1.0,1.0,0.6229508196721312,1.0,0.8888888888888888,1.0,1.0,0.9642857142857143,1.0,0.8181818181818182,0.9777777777777777,1.0,1.0,1.0,0.0,1.0,0.6428571428571429,1.0,1.0,1.0,1.0,0.958904109589041,1.0,1.0,0.16666666666666666,0.7428571428571429,0.9166666666666666,0.9285714285714286,0.972972972972973,0.898989898989899,0.9651162790697675,0.7142857142857143,1.0,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.7142857142857143,1.0,1.0
380000,0.8717948717948718,0.925,0.0,0.9821428571428571,1.0,0.8,0.29508196721311475,1.0,0.8888888888888888,1.0,0.9104477611940298,0.9464285714285714,1.0,0.8181818181818182,0.9444444444444444,1.0,1.0,1.0,0.0,0.75,0.38095238095238093,0.0,0.9523809523809523,1.0,1.0,0.9178082191780822,0.875,1.0,0.0,0.7142857142857143,0.8541666666666666,0.7857142857142857,0.972972972972973,0.898989898989899,0.9651162790697675,0.7142857142857143,0.75,1.0,1.0,1.0,0.9574468085106383,1.0,0.9891304347826086,0.2857142857142857,1.0,1.0
381000,0.8461538461538461,0.925,0.0,0.9464285714285714,0.9333333333333333,1.0,0.18032786885245902,1.0,0.7777777777777778,1.0,0.9104477611940298,0.9464285714285714,0.9855072463768116,0.7727272727272727,0.9444444444444444,1.0,1.0,1.0,0.1111111111111111,0.875,0.6428571428571429,0.0,0.9523809523809523,1.0,1.0,0.9041095890410958,1.0,1.0,0.16666666666666666,0.7428571428571429,0.875,0.9285714285714286,0.972972972972973,0.898989898989899,0.9302325581395349,0.5714285714285714,1.0,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.7142857142857143,1.0,1.0
382000,0.8717948717948718,0.925,0.0,0.9821428571428571,1.0,1.0,0.4262295081967213,1.0,0.7777777777777778,1.0,0.8955223880597015,0.9464285714285714,1.0,0.7727272727272727,0.9444444444444444,1.0,1.0,1.0,0.1111111111111111,1.0,0.6190476190476191,0.5,0.9523809523809523,1.0,1.0,0.9178082191780822,0.875,1.0,0.0,0.8,0.8958333333333334,0.9285714285714286,0.972972972972973,0.898989898989899,0.9418604651162791,0.8571428571428571,1.0,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.42857142857142855,1.0,1.0
383000,0.8461538461538461,0.9,0.0,0.9642857142857143,1.0,0.8,0.19672131147540983,1.0,0.8888888888888888,1.0,0.8955223880597015,0.9464285714285714,1.0,0.8181818181818182,0.9444444444444444,1.0,1.0,1.0,0.0,0.75,0.3333333333333333,1.0,0.9523809523809523,0.8888888888888888,1.0,0.9315068493150684,0.875,1.0,0.0,0.7142857142857143,0.8333333333333334,0.9285714285714286,0.972972972972973,0.8787878787878788,0.9418604651162791,0.5714285714285714,0.75,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.14285714285714285,1.0,1.0
384000,0.8461538461538461,0.925,0.375,0.9821428571428571,1.0,1.0,0.4918032786885246,1.0,0.8888888888888888,1.0,0.9104477611940298,0.9464285714285714,1.0,0.8181818181818182,0.9555555555555556,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.9523809523809523,1.0,1.0,0.9315068493150684,0.875,1.0,0.0,0.7714285714285715,0.8958333333333334,0.9285714285714286,0.972972972972973,0.898989898989899,0.9534883720930233,0.5714285714285714,0.75,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.42857142857142855,1.0,1.0
385000,0.8717948717948718,0.925,0.5,0.9821428571428571,1.0,0.8,0.5081967213114754,1.0,0.7777777777777778,1.0,1.0,0.9464285714285714,1.0,0.8181818181818182,0.9555555555555556,1.0,1.0,1.0,0.1111111111111111,1.0,0.4523809523809524,0.5,0.9523809523809523,1.0,1.0,0.9178082191780822,0.875,1.0,0.0,0.7714285714285715,0.8958333333333334,0.9285714285714286,0.972972972972973,0.9090909090909091,0.9534883720930233,0.7142857142857143,0.75,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.42857142857142855,1.0,1.0
386000,0.8461538461538461,0.925,0.375,0.9821428571428571,0.9333333333333333,0.8,0.29508196721311475,1.0,0.7777777777777778,1.0,0.9253731343283582,0.9464285714285714,1.0,0.8181818181818182,0.9555555555555556,1.0,1.0,1.0,0.1111111111111111,1.0,0.6190476190476191,0.5,0.9523809523809523,1.0,1.0,0.9178082191780822,1.0,1.0,0.0,0.7714285714285715,0.8333333333333334,0.8571428571428571,0.972972972972973,0.898989898989899,0.9534883720930233,0.7142857142857143,0.75,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.42857142857142855,1.0,1.0
387000,0.8461538461538461,0.925,0.125,0.9464285714285714,0.9333333333333333,0.8,0.3770491803278688,1.0,0.7777777777777778,1.0,0.8955223880597015,0.9464285714285714,1.0,0.7727272727272727,0.9444444444444444,1.0,1.0,1.0,0.0,0.875,0.2619047619047619,0.5,0.9523809523809523,0.7777777777777778,1.0,0.8767123287671232,0.75,1.0,0.0,0.5714285714285714,0.6875,0.7857142857142857,0.972972972972973,0.8787878787878788,0.9534883720930233,0.42857142857142855,0.5,1.0,1.0,1.0,0.8936170212765957,1.0,0.9891304347826086,0.42857142857142855,1.0,1.0
388000,0.8717948717948718,0.925,0.125,0.9821428571428571,0.9333333333333333,0.8,0.2459016393442623,1.0,0.7777777777777778,1.0,0.9253731343283582,0.9464285714285714,1.0,0.7727272727272727,0.9444444444444444,1.0,1.0,1.0,0.0,0.75,0.23809523809523808,0.0,0.9523809523809523,0.8888888888888888,1.0,0.9041095890410958,0.875,1.0,0.0,0.6571428571428571,0.7708333333333334,0.9285714285714286,0.972972972972973,0.8787878787878788,0.9302325581395349,0.42857142857142855,0.5,1.0,1.0,1.0,0.9148936170212766,1.0,0.9891304347826086,0.2857142857142857,1.0,1.0
389000,0.8717948717948718,0.925,0.375,0.9821428571428571,1.0,0.8,0.29508196721311475,1.0,0.7777777777777778,1.0,0.9253731343283582,0.9464285714285714,1.0,0.7727272727272727,0.9444444444444444,1.0,1.0,1.0,0.0,0.75,0.23809523809523808,0.0,0.9523809523809523,0.8888888888888888,1.0,0.9041095890410958,0.875,1.0,0.0,0.6857142857142857,0.7916666666666666,0.9285714285714286,0.972972972972973,0.8686868686868687,0.9534883720930233,0.5714285714285714,0.75,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.2857142857142857,1.0,1.0
390000,0.8717948717948718,0.925,0.5,0.9642857142857143,1.0,1.0,0.4262295081967213,1.0,0.8888888888888888,1.0,0.9104477611940298,0.9464285714285714,1.0,0.7727272727272727,0.9444444444444444,1.0,1.0,1.0,0.1111111111111111,0.875,0.42857142857142855,0.5,0.9523809523809523,1.0,1.0,0.9178082191780822,0.875,1.0,0.0,0.7714285714285715,0.875,0.9285714285714286,0.972972972972973,0.9090909090909091,0.9418604651162791,0.5714285714285714,0.75,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.42857142857142855,1.0,1.0
391000,0.8974358974358975,0.925,0.5,0.9821428571428571,1.0,1.0,0.47540983606557374,1.0,0.8888888888888888,1.0,0.9253731343283582,0.9464285714285714,1.0,0.8181818181818182,0.9555555555555556,1.0,1.0,1.0,0.1111111111111111,1.0,0.42857142857142855,0.5,0.9523809523809523,1.0,1.0,0.9178082191780822,0.875,1.0,0.16666666666666666,0.7714285714285715,0.875,0.8571428571428571,0.972972972972973,0.898989898989899,0.9534883720930233,0.8571428571428571,1.0,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.5714285714285714,1.0,1.0
392000,0.8974358974358975,0.925,0.25,0.9821428571428571,1.0,1.0,0.4098360655737705,1.0,0.8888888888888888,1.0,0.9850746268656716,0.9642857142857143,1.0,0.8181818181818182,0.9555555555555556,1.0,1.0,1.0,0.1111111111111111,1.0,0.38095238095238093,1.0,0.9523809523809523,1.0,1.0,0.9315068493150684,1.0,1.0,0.0,0.7714285714285715,0.875,0.9285714285714286,0.972972972972973,0.9090909090909091,0.9534883720930233,0.5714285714285714,1.0,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.7142857142857143,1.0,1.0
393000,0.8974358974358975,0.925,0.5,0.9821428571428571,1.0,1.0,0.4426229508196721,1.0,0.8888888888888888,1.0,1.0,0.9642857142857143,1.0,0.8636363636363636,0.9666666666666667,1.0,1.0,1.0,0.1111111111111111,1.0,0.40476190476190477,1.0,0.9523809523809523,1.0,1.0,0.9315068493150684,1.0,1.0,0.16666666666666666,0.8571428571428571,0.8958333333333334,0.9285714285714286,0.972972972972973,0.9090909090909091,0.9651162790697675,0.8571428571428571,1.0,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.7142857142857143,1.0,1.0
394000,0.8717948717948718,0.925,0.5,0.9821428571428571,1.0,0.8,0.4426229508196721,1.0,0.7777777777777778,1.0,0.9253731343283582,0.9642857142857143,1.0,0.8181818181818182,0.9555555555555556,1.0,1.0,1.0,0.1111111111111111,1.0,0.3333333333333333,0.0,0.9523809523809523,1.0,1.0,0.9178082191780822,1.0,1.0,0.0,0.7428571428571429,0.875,0.9285714285714286,0.972972972972973,0.898989898989899,0.9534883720930233,0.5714285714285714,0.75,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.42857142857142855,1.0,1.0
395000,0.8974358974358975,0.925,0.375,0.9821428571428571,1.0,0.8,0.4262295081967213,1.0,0.7777777777777778,1.0,0.9253731343283582,0.9464285714285714,1.0,0.7727272727272727,0.9444444444444444,1.0,1.0,1.0,0.0,1.0,0.30952380952380953,0.0,0.9523809523809523,0.8888888888888888,1.0,0.9178082191780822,0.875,1.0,0.0,0.7142857142857143,0.8541666666666666,0.9285714285714286,0.972972972972973,0.8787878787878788,0.9534883720930233,0.5714285714285714,0.75,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.2857142857142857,1.0,1.0
396000,0.8974358974358975,0.925,0.375,0.9821428571428571,1.0,0.8,0.4098360655737705,1.0,0.7777777777777778,1.0,0.9253731343283582,0.9642857142857143,1.0,0.8636363636363636,0.9555555555555556,1.0,1.0,1.0,0.1111111111111111,1.0,0.40476190476190477,0.0,1.0,0.8888888888888888,1.0,0.9315068493150684,0.875,1.0,0.0,0.7428571428571429,0.8541666666666666,0.9285714285714286,0.972972972972973,0.9090909090909091,0.9651162790697675,0.5714285714285714,0.75,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.42857142857142855,1.0,1.0
397000,0.8974358974358975,0.925,0.375,0.9821428571428571,1.0,0.8,0.4426229508196721,1.0,0.8888888888888888,1.0,0.9253731343283582,0.9464285714285714,1.0,0.7727272727272727,0.9555555555555556,1.0,1.0,1.0,0.1111111111111111,0.875,0.42857142857142855,0.0,0.9523809523809523,1.0,1.0,0.9178082191780822,1.0,1.0,0.0,0.7428571428571429,0.8333333333333334,0.9285714285714286,0.972972972972973,0.9090909090909091,0.9534883720930233,0.7142857142857143,0.75,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.5714285714285714,1.0,1.0
398000,0.8974358974358975,0.925,0.375,0.9821428571428571,1.0,0.8,0.4262295081967213,1.0,0.8888888888888888,1.0,0.9253731343283582,0.9642857142857143,1.0,0.8181818181818182,0.9555555555555556,1.0,1.0,1.0,0.1111111111111111,1.0,0.40476190476190477,0.5,0.9523809523809523,1.0,1.0,0.9178082191780822,1.0,1.0,0.0,0.7428571428571429,0.875,0.9285714285714286,0.972972972972973,0.9090909090909091,0.9534883720930233,0.7142857142857143,0.75,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.42857142857142855,1.0,1.0
399000,0.8974358974358975,0.925,0.125,0.9821428571428571,1.0,0.8,0.2786885245901639,1.0,0.7777777777777778,1.0,0.9253731343283582,0.9642857142857143,1.0,0.7727272727272727,0.9555555555555556,1.0,1.0,1.0,0.1111111111111111,0.875,0.3333333333333333,0.0,0.9523809523809523,0.8888888888888888,1.0,0.9178082191780822,0.875,1.0,0.0,0.7428571428571429,0.8333333333333334,0.9285714285714286,0.972972972972973,0.8787878787878788,0.9534883720930233,0.5714285714285714,0.75,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.42857142857142855,1.0,1.0
400000,0.8974358974358975,0.925,0.25,0.9821428571428571,1.0,0.8,0.32786885245901637,1.0,0.7777777777777778,1.0,0.9253731343283582,0.9464285714285714,1.0,0.8181818181818182,0.9555555555555556,1.0,1.0,1.0,0.1111111111111111,1.0,0.35714285714285715,0.0,0.9523809523809523,1.0,1.0,0.9178082191780822,0.875,1.0,0.0,0.7428571428571429,0.8541666666666666,0.9285714285714286,0.972972972972973,0.8787878787878788,0.9534883720930233,0.5714285714285714,0.75,1.0,1.0,1.0,0.9787234042553191,1.0,0.9891304347826086,0.42857142857142855,1.0,1.0
